grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.395 0.0007123372025355339 0.007675125591339064 0.038526037653296596 0.12702006644992825 0.3075348317115643 0.5970564783348976 0.9748860921950785 1.4024989885767356 1.8266229980173445 2.207886929683591 2.5102436737922 2.716498156265085 2.8173121529435217 2.8170346052986615 2.7319418383984075 2.5870667439615658 2.423574231202201 2.285998476751778 2.2313731480221124 2.29039584224229 2.4769930999533227 2.78186562566848 3.2171444300990393 3.8324412415657165 
0.40499999999999997 0.00039756330498324187 0.004168828610330794 0.02282862104240771 0.08013514339602237 0.20892147781588205 0.430400959482578 0.7463406601860512 1.1273439126091656 1.537395892827449 1.929769189102452 2.271943907888063 2.5324579578504243 2.696231047684635 2.755850141579445 2.715847342890849 2.5957321975167464 2.4245428576471544 2.251794621919622 2.1349684135100784 2.139292072384819 2.286658902837116 2.5939870802216487 3.0853116281916284 3.906802410974828 
0.41500000000000004 0.0001754072881949252 0.0023042671805942284 0.013204688291598949 0.05014503344798959 0.1384164946239527 0.30480651674361453 0.5574111612148415 0.8884198042243225 1.2652316602322344 1.655719768453043 2.0178935388515375 2.3238097574805145 2.5446245187555365 2.6663375159147504 2.683054369857795 2.5992537040549415 2.4400884564433745 2.2390102673395673 2.061066963212249 1.9805096449473716 2.062219303595551 2.3138918321634687 2.7782676996857916 3.634019660201821 
0.425 0.00012097602056270265 0.0012141447975908123 0.007654842470372842 0.03052237191223377 0.09065074583688205 0.21051001288041163 0.40886608610074016 0.6834635710196664 1.02165379604705 1.3902869915934777 1.760869668982032 2.0944459823113566 2.3659735116083356 2.547533992424414 2.6258922847974198 2.5953105006732726 2.4618517378431526 2.2574937556687726 2.0222102671507742 1.8505735085437656 1.8247334942626945 1.995048975280636 2.3714541965388474 3.08023947242579 
0.43500000000000005 1.5895604180940666e-5 0.000662420790899427 0.004298932955125326 0.018601968363879656 0.05780109884164102 0.14342536362412395 0.29251764013811654 0.5164403399822264 0.8058351646696147 1.1462272240222393 1.5048535446962565 1.85591322876629 2.162323667548786 2.4000391940249304 2.541317056272728 2.5727353332866665 2.487330188170152 2.2968007800985184 2.03669038387999 1.7671736589549059 1.6233792034132137 1.6616297818304193 1.8991903614989047 2.3801900930384603 
0.44499999999999995 1.3077507540542807e-5 0.0003192619124923156 0.002461368204073806 0.010928144315895692 0.036697599909729955 0.0951818136822001 0.20622460599296752 0.3807206390684427 0.6244805274327949 0.9235900556038741 1.2633945096492003 1.6114875688152834 1.9436788200497157 2.224047865669109 2.4267980824131423 2.5257389178927085 2.502423579793994 2.352875282715727 2.0932727564866287 1.763314712493322 1.4734388256067135 1.3785995707070955 1.467891717269188 1.6851449401727174 
0.455 5.184656318374739e-6 0.0001925587622387875 0.0013278428345097487 0.0065459236066769564 0.02255081999887052 0.06267717469795751 0.14165436396345207 0.27643480413243604 0.47226825387143795 0.731469071919425 1.0370152081353847 1.375145280713513 1.7127773206984935 2.027130100249295 2.2815649490540753 2.4468315842406447 2.499376221326383 2.407957292946964 2.1846283885190316 1.8323018956759862 1.428674501311642 1.149089232733542 1.0751292629069078 1.093865984414303 
0.46499999999999997 4.802715224735271e-6 8.152635945191892e-5 0.0007653296299172307 0.0036907899914660237 0.013975430717949579 0.04004207803797032 0.09634736191282443 0.19561054962371913 0.35177408534344506 0.5654280900916613 0.8371731917929547 1.1473181154046386 1.484101112575419 1.8114042651591507 2.109752524133464 2.3359097092937198 2.461551684281339 2.4570160159961087 2.282285963747124 1.9675579801579315 1.4905180982723607 1.0431312736025415 0.813979114747492 0.6750720541771431 
0.47500000000000003 1.8397005795926097e-6 6.304595912503099e-5 0.0003876715015596415 0.0022062303565176895 0.00826218065821953 0.025632392444151546 0.06368251438819558 0.1369225764939962 0.25545615388336895 0.4307119930457492 0.6596677630239298 0.9424285634538558 1.2566748922630633 1.5933842290225246 1.9107394538658375 2.1951945429322 2.3880668720707416 2.472117495965885 2.38895836608292 2.1185265988427675 1.6702235692785214 1.064109564375192 0.6191613841168969 0.3860338350764939 
0.485 -1.3785996234774028e-6 7.352080060138606e-6 0.00023253897267992967 0.001173563986432691 0.005058715027228511 0.015782514174236015 0.04203375039065461 0.09330910302490777 0.18350670874147781 0.3201412568217958 0.5127291009077202 0.7557414465719476 1.0490705625389014 1.368513650633903 1.7065188196187815 2.01585203984403 2.286166046005737 2.441453446335341 2.473995424810238 2.2865780611477904 1.8929355412737918 1.2626056627698237 0.6110088121827203 0.2668942339991066 
