grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.325 0.011338767923256554 0.034955523822665424 0.08084686050606871 0.16020884854284775 0.27399521384712777 0.4506611053435998 0.6524742405629786 0.8949406753229993 1.17342219951122 1.5021205682270198 1.795192955083344 2.0955217524224037 2.395270132892633 2.601262487527328 2.7703902531525175 2.8344939819179156 2.798997877227077 2.647936400779101 2.383187029163429 2.016462847598757 1.5736245469983308 1.0967866914817672 0.6431352751845707 0.27834808933653676 
0.335 0.004923449464813712 0.017120095483853445 0.039942258767101516 0.08466881808830298 0.15906340982511583 0.2611986742898179 0.42547519960730723 0.6120368434288103 0.8363227492782982 1.096521052118193 1.4167320266655359 1.7076101926263854 2.006407323030548 2.3200520696501874 2.5463521259398108 2.738998603254716 2.8303382779833153 2.817255109776902 2.679060008004134 2.411371972637399 2.0223145748380933 1.5388409154537537 1.0119780214598764 0.5185409577609856 
0.345 0.0021117355119410625 0.009165658158053619 0.021292228111988686 0.04359209279394677 0.08797788857286826 0.15809498917289858 0.2503875245240883 0.4051145395485404 0.5805998233153602 0.7911168231496294 1.0363707811357856 1.3512938681712023 1.644311963667438 1.9445966169319984 2.274524574048969 2.5246082869134314 2.7438907775605945 2.865240197342847 2.876241107723555 2.749662744853576 2.4727886025985044 2.0480802704688625 1.5033212040299688 0.9031175461007023 
0.35500000000000004 0.0008920885046757171 0.0048794798761466265 0.012937196360023225 0.024096399117814592 0.046483051522909144 0.09075612895039024 0.15714054666444216 0.24076155581626352 0.3877614403467698 0.5554319057569159 0.7558158758653186 0.9885997822099101 1.300688996759008 1.6001766897242673 1.9053951955209596 2.254822579893611 2.533673893975488 2.7848486985897543 2.9415962436333514 2.981000951839393 2.866600351366943 2.5737154980094075 2.0950831692398273 1.457610066927275 
0.365 0.0003994964099678783 0.0024944966003477564 0.007942682334907344 0.015903756073033272 0.025915394649807157 0.04875724303557523 0.09286848410612532 0.1560879247198748 0.23167729973261725 0.37187383215787034 0.5342456306300094 0.7276400284150939 0.9496973546723815 1.2605104865036028 1.5707153930749835 1.8847036968063706 2.257556371983551 2.571760593089654 2.8626106976479235 3.063518730651245 3.139407710873017 3.040588334671561 2.724084864184008 2.164444253769643 
0.37500000000000006 0.00017912512706580452 0.0012828180704010234 0.004616590706049348 0.01086068121749946 0.018100650669376772 0.027007728000398232 0.050306431503153046 0.09412202298350286 0.15484492080967446 0.22262631211163647 0.356053640614821 0.5149004641086227 0.7041743994428307 0.9166761308332679 1.2266298741214738 1.551517865872677 1.8784674100112455 2.2792482279405237 2.637103427294565 2.9785330469294293 3.2369843967403935 3.3632027786140597 3.288422212104654 2.9401838181741167 
0.38499999999999995 8.313324243863773e-5 0.0006504500397578467 0.0026297553632783494 0.0069674474648374896 0.013445752877838842 0.01970421740673644 0.027478336567571086 0.050894987446770644 0.09424342982029613 0.15330957897576186 0.21326037502168424 0.3390087276316098 0.4951787286119473 0.6830523753993794 0.8868285139668802 1.1948683483003406 1.5376977029957182 1.8820300350680113 2.3155840540264125 2.727104809704608 3.133879811317771 3.469776160524545 3.6694886771757482 3.6371392728682532 
0.395 4.931495725668533e-5 0.00032853124770915176 0.0014543677157658613 0.004306096257523928 0.009335928146712857 0.015696986958245365 0.020917987318712448 0.027347517121852072 0.05022983291996536 0.09282477944017689 0.15131716707857792 0.20344853861808776 0.31962956184103175 0.472645584683094 0.6616347415679614 0.8575294356747141 1.160781365708356 1.5233325405745246 1.8893293133319686 2.3603600472056803 2.8369311936606945 3.328346184558531 3.7707785288819413 4.082793824569161 
0.40499999999999997 2.2087604815979045e-5 0.00017849678552901704 0.0007849134368902166 0.002548704511363964 0.006166284619012717 0.01162409962878544 0.017717625355189587 0.021950225284392364 0.02664889010418987 0.04802580247477636 0.08926178168728369 0.14852619255075505 0.19332681289382117 0.2972153297351012 0.44466942291722394 0.6366756501376277 0.8260313692464837 1.1196002824683275 1.5009715529699166 1.891921240286914 2.404009435773485 2.957230943339693 3.5570899175302086 4.147545819111781 
0.41500000000000004 8.895715544743332e-6 8.191813262725667e-5 0.0004360885626050054 0.001448935445185276 0.003848372222415089 0.008101138721568375 0.013824187548404799 0.01966087119116477 0.02303767008227601 0.025538484589655852 0.04412580540065596 0.08273216925763394 0.14420556084699193 0.1832471645441995 0.27186069741532654 0.40876280539519655 0.6040581646551688 0.7891889914156642 1.066391562275631 1.4614170238859536 1.8779763335571547 2.431717491592019 3.0706432888825033 3.8050892412810002 
0.425 1.0082792976928712e-5 3.087831427460441e-5 0.00021492631282413188 0.0008273234508015051 0.0022744474305339685 0.005260464104464568 0.010044623383298305 0.0159816831488465 0.021702881509123688 0.024482652579032455 0.024406772981460906 0.038727688560369865 0.07232515031986202 0.1369354549031893 0.1734464533370063 0.24488155995433655 0.3634572215569842 0.5588798558691086 0.7431022606757154 0.9964719262400409 1.394169256738533 1.8317470387147743 2.421572811113076 3.147207237103679 
